id,parroquia_id:id,code,name,Cod_Postal,Desc_Corta_Urb,Desc_Larga_Urb,Nivel_Urb
10168,2490,8986,CASERIO EL TIGRE,2301,CAS.,CASERIO,14
22288,2680,8987,URBANIZACION AGUA LINDA,null,URB.,URBANIZACION,4
16258,3124,8988,SECTOR SANTO CRISTO DE LA LAJA,5027,SECT.,SECTOR,6
23115,2738,8989,SECTOR EL PUEBLITO,null,SECT.,SECTOR,6
20023,2183,8990,BARRIO PARAISO,5213,BARR.,BARRIO,5
13844,2038,8991,CASERIO EL ALAMBRE,6008,CAS.,CASERIO,14
16249,3124,8992,SECTOR EL COROZO,5027,SECT.,SECTOR,6
22269,2679,8993,SECTOR TABAI,null,SECT.,SECTOR,6
29446,2556,8994,CASERIO AUYAMAL,3061,CAS.,CASERIO,14
9819,2099,8995,BARRIO SANTA JUANA,7001,BARR.,BARRIO,5
3880,665,8996,SECTOR CIPRIANO,1223,SECT.,SECTOR,6
8728,2321,8997,CASERIO BOCATOMA,2201,CAS.,CASERIO,14
19135,2138,8998,SECTOR LA ZAMURA,5224,SECT.,SECTOR,6
23512,2754,8999,BARRIO CLAUDIO VIVAS,null,BARR.,BARRIO,5
31002,2792,9000,BARRIO 23 DE ENERO,6303,BARR.,BARRIO,5
30990,2789,9001,URBANIZACION LOMAS DE MARGARITA II,6301,URB.,URBANIZACION,4
26479,2956,9002,SECTOR LAS PLAYITAS,3124,SECT.,SECTOR,6
10310,2492,9003,SECTOR EL CHALA,2320,SECT.,SECTOR,6
13981,2043,9004,SECTOR NARDO NUBE,6007,SECT.,SECTOR,6
28248,3270,9005,BARRIO JAIME LUSINCHI,3158,BARR.,BARRIO,5
27160,3002,9006,SECTOR SAN BENITO,3153,SECT.,SECTOR,6
4296,777,9007,CASERIO LA VAQUERA,1228,CAS.,CASERIO,14
20346,2197,9008,SECTOR CANO SECO,5221,SECT.,SECTOR,6
30149,2585,9009,CASERIO LA FORTALEZA,3050,CAS.,CASERIO,14
20492,2861,9010,CASERIO NUEVA COLOMBIA,6168,CAS.,CASERIO,14
17560,2803,9011,BARRIO EL TUMULO,3303,BARR.,BARRIO,5
31247,3157,9012,SECTOR EL SIETE,4015,SECT.,SECTOR,6
19633,2165,9013,BARRIO LA ROSALEDA,5204,BARR.,BARRIO,5
23106,2737,9014,URBANIZACION INDIO TINJACA,null,URB.,URBANIZACION,4
26834,2723,9015,SECTOR CRUZ CHIQUITA,3112,SECT.,SECTOR,6
27964,27941,9016,CERRO RIO BONITO ALTO,5146,CERRO,CERRO,10
24293,2272,9017,COMUNIDAD EZEQUIEL ZAMORA,2017,COM.,COMUNIDAD,15
22495,2694,9018,URBANIZACION VALECILLOS,null,URB.,URBANIZACION,4
23451,2750,9019,CASERIO EL PLATANAL,null,CAS.,CASERIO,14
12027,2415,9020,CASERIO POZO NEGRO,4152,CAS.,CASERIO,14
25887,2310,9021,URBANIZACION PARQUE VALENCIA SECT. 16,2003,URB.,URBANIZACION,4
21342,2916,9022,URBANIZACION 23 DE JUNIO,6101,URB.,URBANIZACION,4
20610,2869,9023,CASERIO LA CORA CASANAY,6150,CAS.,CASERIO,14
20437,2858,9024,CASERIO RIO VIEJO,6150,CAS.,CASERIO,14
28112,2758,9025,PARCELAMIENTO SANTA ANA A,3158,PARC.,PARCELAMIENTO,18
12125,2418,9026,SECTOR LA SABANA,4152,SECT.,SECTOR,6
10563,2502,9027,SECTOR LOS PLACERES,2301,SECT.,SECTOR,6
25428,2303,9028,BARRIO 23 DE ENERO,2018,BARR.,BARRIO,5
25094,2293,9029,SECTOR PLAYA HUEQUITO,2050,SECT.,SECTOR,6
13597,2012,9030,URBANIZACION LEANDRA CASTILLO,6032,URB.,URBANIZACION,4
13800,2033,9031,SECTOR PENEIMA,6001,SECT.,SECTOR,6
1477,1455,9032,BARRIO RECTA DE APOLONIO,3201,BARR.,BARRIO,5
24318,2274,9033,URBANIZACION CIUDAD ALIANZA 1RA. ETAPA,2016,URB.,URBANIZACION,4
4049,671,9034,CASERIO ARAMINA EL LUCERO,1225,CAS.,CASERIO,14
10292,2492,9035,CASERIO APAMATE,2320,CAS.,CASERIO,14
8427,8119,9036,CASERIO SANTA MARTHA DE POZO AZUL,7101,CAS.,CASERIO,14
11918,2410,9037,CASERIO EL ROMAN,4151,CAS.,CASERIO,14
21114,2905,9038,SECTOR MONAGAS,6106,SECT.,SECTOR,6
3652,1490,9039,SECTOR LAS MARGARITAS,3214,SECT.,SECTOR,6
25487,2303,9040,URBANIZACION EL REFUGIO MANZ S,2018,URB.,URBANIZACION,4
21692,2922,9041,URBANIZACION TERRAZAS CUMANESAS,6101,URB.,URBANIZACION,4
10172,2490,9042,CASERIO LA GUASIMITA,2301,CAS.,CASERIO,14
18337,2824,9043,CASERIO CERRO AZUL,3352,CAS.,CASERIO,14
33281,3228,9044,URBANIZACION ACUARELAS DEL SOL,4002,URB.,URBANIZACION,4
9297,2074,9045,PUEBLO EL SAMAN,7001,PBLO.,PUEBLO,8
22292,2682,9046,CASERIO LAS CAVITAS,null,CAS.,CASERIO,14
14778,14776,9047,BARRIO EL PLAYON,5009,BARR.,BARRIO,5
4548,1038,9048,CASERIO CAISITA,1209,CAS.,CASERIO,14
12866,2452,9049,URBANIZACION JUAN ESTRADA,4110,URB.,URBANIZACION,4
9571,9501,9050,SECTOR GUAFITA,5063,SECT.,SECTOR,6
24550,2279,9051,SECTOR BARRIO NUEVO,2051,SECT.,SECTOR,6
25702,2308,9052,URBANIZACION NAILETH SECTOR 2,2001,URB.,URBANIZACION,4
15535,3087,9053,BARRIO LA ESPINOZA,5022,BARR.,BARRIO,5
14497,2065,9054,URBANIZACION TERRAZAS DE CHIMIRE,6050,URB.,URBANIZACION,4
21574,2921,9055,SECTOR ANTILLANO,6101,SECT.,SECTOR,6
5853,2126,9056,CARRETERA CAMATAGUA,2338,CARRT.,CARRETERA,9
32398,3194,9057,BARRIO THOMAS BAUZA,5068,BARR.,BARRIO,5
23688,2160,9058,SECTOR TAZA DE ORO - LA ERIKA,5201,SECT.,SECTOR,6
22705,2712,9059,SECTOR EL VALLECITO,null,SECT.,SECTOR,6
32356,3193,9060,SECTOR CANO GRANDE,5068,SECT.,SECTOR,6
6613,2214,9061,ASENTAMIENTO CAMPESINO MINA ARRIBA,8050,ASEN. CAMP,ASENTAMIENTO CAMPESINO,19
32254,3189,9062,SECTOR PUENTE ROTO,4032,SECT.,SECTOR,6
12491,2435,9063,URBANIZACION CARABOBO,4101,URB.,URBANIZACION,4
23653,2764,9064,SECTOR SAN AGUSTIN,null,SECT.,SECTOR,6
9424,2078,9065,URBANIZACION LAS AVIONETAS,7001,URB.,URBANIZACION,4
847,833,9066,BARRIO LOS ALGARROBOS 4,1181,BARR.,BARRIO,5
31528,3170,9067,BARRIO LINO RINCON,5101,BARR.,BARRIO,5
25465,2303,9068,URBANIZACION EL GUAYABAL,2018,URB.,URBANIZACION,4
14375,2064,9069,SECTOR BARE,6052,SECT.,SECTOR,6
29699,2568,9070,URBANIZACION COPACOA,3023,URB.,URBANIZACION,4
10295,2492,9071,CASERIO EL ROBLE,2320,CAS.,CASERIO,14
15900,3108,9072,URBANIZACION GONZALO CASTELLANOS,5048,URB.,URBANIZACION,4
6770,2218,9073,URBANIZACION TAMANACO I,8051,URB.,URBANIZACION,4
21889,2661,9074,SECTOR LA INMACULADA,null,SECT.,SECTOR,6
32596,3202,9075,BARRIO OCTAVIANO YEPEZ,4019,BARR.,BARRIO,5
18310,2824,9076,BARRIO ANTONIO JOSE DE SUCRE,3352,BARR.,BARRIO,5
24242,2271,9077,BARRIO FELIX EDUARDO NAVARRO,2017,BARR.,BARRIO,5
16385,3137,9078,ALDEA MESA DE PEREZ,5058,ALD,ALDEA,23
17963,2810,9079,SECTOR PANTALEONERO,3350,SECT.,SECTOR,6
31132,3152,9080,SECTOR ALTO VIENTO,4015,SECT.,SECTOR,6
13625,2015,9081,SECTOR PLAYA TELEFORO,6014,SECT.,SECTOR,6
16967,2626,9082,SECTOR GUARITOS II,6201,SECT.,SECTOR,6
18139,2816,9083,BARRIO LOS SAMANES VERDES,3354,BARR.,BARRIO,5
24998,2290,9084,URBANIZACION CONJ. RESD. TICOTE,2005,URB.,URBANIZACION,4
10446,2504,9085,SECTOR LOS CANELLES,2319,SECT.,SECTOR,6
28821,2542,9086,SECTOR EL CUJI,3001,SECT.,SECTOR,6
13969,2043,9087,COMUNIDAD GUICO,6007,COM.,COMUNIDAD,15
15903,3108,9088,URBANIZACION SIMON BOLIVAR,5048,URB.,URBANIZACION,4
6609,2214,9089,ASENTAMIENTO CAMPESINO LAS DOS CEIBAS,8050,ASEN. CAMP,ASENTAMIENTO CAMPESINO,19
6874,2228,9090,SECTOR PANAMA,8056,SECT.,SECTOR,6
31637,3172,9091,SECTOR EL CARACOLI,5147,SECT.,SECTOR,6
26051,2313,9092,BARRIO LOS TALADROS I,2001,BARR.,BARRIO,5
14452,2065,9093,URBANIZACION LA ALAMEDA,6050,URB.,URBANIZACION,4
29806,2569,9094,URBANIZACION ALTOS DE LA FLORIDA,3023,URB.,URBANIZACION,4
20955,2892,9095,SECTOR GUAYANA,6150,SECT.,SECTOR,6
24090,2268,9096,BARRIO SAN MIGUEL,2010,BARR.,BARRIO,5
10709,2509,9097,SECTOR FABIAN VARGAS CAMERO,2356,SECT.,SECTOR,6
26582,2961,9098,SECTOR EL PENCIL,3125,SECT.,SECTOR,6
20811,2882,9099,SECTOR CAPIANTAR,6107,SECT.,SECTOR,6
14544,2525,9100,SECTOR MESAS ESPINOZA,6020,SECT.,SECTOR,6
13592,2012,9101,SECTOR VALLE ARRIBA,6032,SECT.,SECTOR,6
27504,3023,9102,SECTOR PUEBLO NUEVO,3150,SECT.,SECTOR,6
25261,2301,9103,PARCELAMIENTO LAS CARACARAS,2006,PARC.,PARCELAMIENTO,18
26685,2966,9104,URBANIZACION LA HECHICERA,3105,URB.,URBANIZACION,4
30174,2586,9105,CASERIO HATO GOGO,3050,CAS.,CASERIO,14
20792,2879,9106,URBANIZACION LA CEIBA,6150,URB.,URBANIZACION,4
21625,2921,9107,ZONA INDUSTRIAL CASERTA,6101,ZONA,ZONA,11
15750,3102,9108,CENTRO CASCO CENTRAL,5037,CTRO.,CENTRO,12
17035,2627,9109,SECTOR LA PAZ,6201,SECT.,SECTOR,6
17658,2803,9110,URBANIZACION FRANJA VILLARREAL,3303,URB.,URBANIZACION,4
1673,215,9111,URBANIZACION COLINA SUAVE,1030,URB.,URBANIZACION,4
5882,2126,9112,SECTOR LAS LOMAS,2338,SECT.,SECTOR,6
10473,2504,9113,ZONA INDUSTRIAL,2319,ZONA,ZONA,11
26576,2961,9114,SECTOR CAMPO LINDO,3125,SECT.,SECTOR,6
9340,2078,9115,BARRIO SIMON RODRIGUEZ,7001,BARR.,BARRIO,5
32859,3212,9116,SECTOR EL MARITE,4040,SECT.,SECTOR,6
477,459,9117,BARRIO MIRABAL,1162,BARR.,BARRIO,5
10937,2520,9118,CASERIO ROBLOTE,2332,CAS.,CASERIO,14
12884,2454,9119,SECTOR LA CANCHA,2055,SECT.,SECTOR,6
14318,2062,9120,CENTRO CASCO CENTRAL,6001,CTRO.,CENTRO,12
17800,2806,9121,CASERIO LAS VEGAS,3305,CAS.,CASERIO,14
15567,3087,9122,URBANIZACION BRISAS DEL CARRIZAL,5022,URB.,URBANIZACION,4
15997,3117,9123,ALDEA AGUA LINDA,5001,ALD,ALDEA,23
10082,2484,9124,BARRIO VERITAS,2312,BARR.,BARRIO,5
20373,2197,9125,SECTOR RINCON DEL TIGRE,5221,SECT.,SECTOR,6
32111,3185,9126,SECTOR LOS FILUOS,4037,SECT.,SECTOR,6
19223,2146,9127,CASERIO MURUCUTI,5216,CAS.,CASERIO,14
21715,2926,9128,CASERIO QUEBRADA DE AGUA,6161,CAS.,CASERIO,14
34373,3263,9129,SECTOR EL CERRO,4020,SECT.,SECTOR,6
892,853,9130,URBANIZACION ALTO HATILLO,1081,URB.,URBANIZACION,4
10708,2509,9131,SECTOR CARRETERA NACIONAL,2356,SECT.,SECTOR,6
33911,3241,9132,SECTOR EL CANITO,4036,SECT.,SECTOR,6
24023,2264,9133,PUEBLO CANOABO,2040,PBLO.,PUEBLO,8
33140,3223,9134,SECTOR 5 DE JULIO BOLIVAR,4001,SECT.,SECTOR,6
15887,3108,9135,CASERIO LA TEURA,5048,CAS.,CASERIO,14
23008,2733,9136,SECTOR EL POTRERITO,null,SECT.,SECTOR,6
26095,2916,9137,URBANIZACION 1o DE MAYO,6150,URB.,URBANIZACION,4
13549,2007,9138,SECTOR TIERRA BLANCA,6052,SECT.,SECTOR,6
21454,2917,9139,BARRIO CUMANAGOTO NORTE,6101,BARR.,BARRIO,5
18761,2837,9140,CASERIO LAS COCUIZAS,3306,CAS.,CASERIO,14
28984,2543,9141,SECTOR LA HERMANDAD,3001,SECT.,SECTOR,6
28438,2535,9142,BARRIO LA PICA,3025,BARR.,BARRIO,5
15595,3087,9143,URBANIZACION VILLA ROSARIO,5022,URB.,URBANIZACION,4
33452,3230,9144,SECTOR ROSARIO SECTOR LA ENCRUCIJADA,4001,SECT.,SECTOR,6
15519,3087,9145,ALDEA MOGOTES,5022,ALD,ALDEA,23
21888,2661,9146,SECTOR KM. 15,null,SECT.,SECTOR,6
20422,2858,9147,CASERIO CAMPO LIBRE,6150,CAS.,CASERIO,14
51,33,9148,URBANIZACION SAN ANTONIO/SAB GDE SUR,1050,URB.,URBANIZACION,4
1350,1334,9149,SECTOR LAS CASITAS,1192,SECT.,SECTOR,6
8981,2334,9150,SECTOR LOS COCOS,2204,SECT.,SECTOR,6
27037,2998,9151,CENTRO CASCO CENTRAL,3152,CTRO.,CENTRO,12
3430,3139,9152,SECTOR BARREDENO,3202,SECT.,SECTOR,6
7367,2111,9153,ZONA INDUSTRIAL HAMACA,2103,ZONA,ZONA,11
168,151,9154,BARRIO LOS ARBOLITOS,1030,BARR.,BARRIO,5
22242,2678,9155,SECTOR LA CUCHILLA DEL MEDIO,null,SECT.,SECTOR,6
14951,3059,9156,SECTOR HIRANZO,5017,SECT.,SECTOR,6
26135,2933,9157,SECTOR LOS CANOS,3101,SECT.,SECTOR,6
1850,459,9158,BARRIO LA ESPERANZA II,1167,BARR.,BARRIO,5
6641,2215,9159,SECTOR EL ROBLE SUR,8051,SECT.,SECTOR,6
20726,2878,9160,SECTOR EL ESPEJO,6150,SECT.,SECTOR,6
8906,2329,9161,SECTOR CORRALITO,2214,SECT.,SECTOR,6
5523,2113,9162,SECTOR TAPA TAPA,2103,SECT.,SECTOR,6
1002,1000,9163,SECTOR CASCO CENTRAL,1177,SECT.,SECTOR,6
109,95,9164,SECTOR CAMPO ALEGRE,1010,SECT.,SECTOR,6
30140,2585,9165,CASERIO EL AMPARO,3050,CAS.,CASERIO,14
15367,3081,9166,ORG. COMUNITARIA DE VIVIENDAS BRISAS DEL CARAPO,5029,OCV,ORG. COMUNITARIA DE VIVIENDAS,16
23097,2737,9167,SECTOR MISINTA,null,SECT.,SECTOR,6
26204,2936,9168,URBANIZACION CONJ. RESD. TOSTOS,3103,URB.,URBANIZACION,4
24895,2288,9169,SECTOR FRANCISCO DE MIRANDA,2042,SECT.,SECTOR,6
33898,3241,9170,BARRIO PUEBLO NUEVO,4036,BARR.,BARRIO,5
24506,2278,9171,SECTOR LA PARAGUITA,2051,SECT.,SECTOR,6
31759,3174,9172,SECTOR KM. 2 1/2,5148,SECT.,SECTOR,6
11522,2387,9173,SECTOR LAS ADJUNTAS SAN NICOLAS DE BA,4125,SECT.,SECTOR,6
13255,2484,9174,CIUDADELA TCNEL NICOLASHURTADO-ZONA 17,2312,CIU,CIUDADELA,24
29277,2547,9175,BARRIO COLINAS DE SAN LORENZO I,3001,BARR.,BARRIO,5
33674,3234,9176,PARCELAMIENTO LA VIRGINIA,4001,PARC.,PARCELAMIENTO,18
16448,2140,9177,BARRIO LOS PINOS,5201,BARR.,BARRIO,5
28681,2539,9178,CASERIO LA PASTORA,3016,CAS.,CASERIO,14
34070,3249,9179,SECTOR SAN JUAN I,4047,SECT.,SECTOR,6
1949,245,9180,BARRIO LA TUMBITA,1020,BARR.,BARRIO,5
9139,2338,9181,URBANIZACION LOS ABRILES,2209,URB.,URBANIZACION,4
29535,2560,9182,BARRIO EL ESTADIUM,3018,BARR.,BARRIO,5
25559,2308,9183,BARRIO CANAIMA,2001,BARR.,BARRIO,5
12249,2425,9184,SECTOR JAYANA SUR,4148,SECT.,SECTOR,6
29283,2547,9185,BARRIO JACINTO LARA,3001,BARR.,BARRIO,5
17767,2806,9186,CASERIO AGUAS NEGRAS,3305,CAS.,CASERIO,14
32365,3193,9187,SECTOR EL CONDADO,5068,SECT.,SECTOR,6
3800,3145,9188,BARRIO NUEVO,3201,BARR.,BARRIO,5
14002,2044,9189,SECTOR BRISAS DEL MORICHAL,6001,SECT.,SECTOR,6
3992,668,9190,PARCELAMIENTO EL NOVILLO,1246,PARC.,PARCELAMIENTO,18
18461,2826,9191,CASERIO SANTA ELENA,3353,CAS.,CASERIO,14
14727,3052,9192,ORG. COMUNITARIA DE VIVIENDAS MI PEQUENA BARINAS,5007,OCV,ORG. COMUNITARIA DE VIVIENDAS,16
15716,3100,9193,CENTRO CASCO CENTRAL,5036,CTRO.,CENTRO,12
1447,1422,9194,BARRIO CASCABEL,3210,BARR.,BARRIO,5
22406,2687,9195,CENTRO EJIDO,null,CTRO.,CENTRO,12
29138,2545,9196,URBANIZACION FUNDALARA,3001,URB.,URBANIZACION,4
16487,2178,9197,URBANIZACION LA VILLA,5210,URB.,URBANIZACION,4
25077,2292,9198,PUEBLO SAN ESTEBAN PUEBLO SANTA TECLA,2050,PBLO.,PUEBLO,8
4975,1156,9199,SECTOR LECHOZAL,1212,SECT.,SECTOR,6
27306,3008,9200,URBANIZACION LAS TRINCHERAS,3104,URB.,URBANIZACION,4
28910,2543,9201,BARRIO LOS NARANJOS,3001,BARR.,BARRIO,5
16142,3119,9202,SECTOR LOS TEQUES,5001,SECT.,SECTOR,6
325,317,9203,BARRIO COROMOTO,1020,BARR.,BARRIO,5
9209,2148,9204,SECTOR EL OTRO LADO DEL RIO,5201,SECT.,SECTOR,6
6207,2130,9205,SECTOR GUAYAS,2119,SECT.,SECTOR,6
12962,12947,9206,SECTOR EL SILENCIO,4114,SECT.,SECTOR,6
5769,2122,9207,URBANIZACION LOS MANGOS,2117,URB.,URBANIZACION,4
29768,2569,9208,CASERIO LA AGUADA,3023,CAS.,CASERIO,14
6750,2217,9209,URBANIZACION VILLA ROBERTO,8050,URB.,URBANIZACION,4
31740,3174,9210,SECTOR ARAGUANEY,5148,SECT.,SECTOR,6
29400,2552,9211,CASERIO CERRO PELON,3061,CAS.,CASERIO,14
11113,2367,9212,SECTOR 19 DE ABRIL,4106,SECT.,SECTOR,6
19541,2161,9213,BARRIO NUEVO LA CARAMUCA,5201,BARR.,BARRIO,5
14314,2062,9214,BARRIO LINDO,6001,BARR.,BARRIO,5
8650,2316,9215,CASERIO LOS MANGOS,2202,CAS.,CASERIO,14
33636,3233,9216,SECTOR BUENA VISTA,4004,SECT.,SECTOR,6
23154,2739,9217,SECTOR MESA DEL CABALLO,null,SECT.,SECTOR,6
26866,2725,9218,SECTOR EL POTRERITO,3112,SECT.,SECTOR,6
21814,2660,9219,CASERIO CANO AMARILLO,null,CAS.,CASERIO,14
27171,3003,9220,SECTOR EL CAPUCAL,3151,SECT.,SECTOR,6
10293,2492,9221,CASERIO APAMATE . TAGUAPIRE,2320,CAS.,CASERIO,14
29744,2568,9222,URBANIZACION VILLAS CASTELL,3023,URB.,URBANIZACION,4
18082,2812,9223,CASERIO MIJAGUALITO,3350,CAS.,CASERIO,14
33282,3228,9224,URBANIZACION CAMINOS DEL DORAL,4002,URB.,URBANIZACION,4
3470,1390,9225,CASERIO CAMPO ELIAS,3209,CAS.,CASERIO,14
23492,2751,9226,SECTOR LOS CHAGUARAMOS,null,SECT.,SECTOR,6
31853,3175,9227,SECTOR KM. 16,5147,SECT.,SECTOR,6
9284,2072,9228,SECTOR LOS COPOROS,7002,SECT.,SECTOR,6
643,628,9229,SECTOR SAN JOSE,1030,SECT.,SECTOR,6
1319,1318,9230,URBANIZACION JOSE DE SAN MARTIN,null,URB.,URBANIZACION,4
18190,2816,9231,SECTOR LOS MERECURES,3354,SECT.,SECTOR,6
9352,2078,9232,CASERIO MEDANITO,7001,CAS.,CASERIO,14
17650,2803,9233,URBANIZACION COLINAS DE ZARAGOZA,3303,URB.,URBANIZACION,4
29455,2556,9234,CASERIO EL RODEO II,3061,CAS.,CASERIO,14
26583,2961,9235,SECTOR EL RECREO,3125,SECT.,SECTOR,6
6482,2206,9236,SECTOR CANTV,8003,SECT.,SECTOR,6
16511,2062,9237,BARRIO CRUZ VERDE,6001,BARR.,BARRIO,5
22585,2706,9238,SECTOR SAN JOSE DE LAS FLORES,null,SECT.,SECTOR,6
10880,2514,9239,SECTOR LA MANGA,2302,SECT.,SECTOR,6
516,514,9240,SECTOR GALIPAN - SAN JOSE,1164,SECT.,SECTOR,6
10892,2516,9241,PUEBLO SAN JOSE DE TIZNADOS,2305,PBLO.,PUEBLO,8
30367,2591,9242,URBANIZACION LA COROMOTO,3050,URB.,URBANIZACION,4
11317,2378,9243,URBANIZACION MILENIUM,4117,URB.,URBANIZACION,4
27419,3018,9244,SECTOR LA VINCLER,3110,SECT.,SECTOR,6
7630,7083,9245,SECTOR OBELISCO,8052,SECT.,SECTOR,6
26012,2312,9246,URBANIZACION TERRAZAS DE CAMORUCO,2001,URB.,URBANIZACION,4
19062,2852,9247,CASERIO EL PALMAR,3308,CAS.,CASERIO,14
15276,3073,9248,SECTOR CURAZAO,5015,SECT.,SECTOR,6
15737,3102,9249,BARRIO 20 DE ENERO,5037,BARR.,BARRIO,5
25341,2301,9250,URBANIZACION CONJ. RESD. RIO CLARO,2006,URB.,URBANIZACION,4
162,151,9251,BARRIO SANTA ROSA,1030,BARR.,BARRIO,5
27810,3039,9252,SECTOR ALTO DE TOMON-SANTA MARIA,3122,SECT.,SECTOR,6
21841,2660,9253,URBANIZACION PATRIA DIGNA,null,URB.,URBANIZACION,4
12956,12947,9254,SECTOR EL CARDONAL,4114,SECT.,SECTOR,6
22697,2712,9255,SECTOR ARADO A,null,SECT.,SECTOR,6
13894,2037,9256,SECTOR LAS TEJERIAS,6012,SECT.,SECTOR,6
11532,2387,9257,SECTOR PUNTA CARDON,4125,SECT.,SECTOR,6
30939,2787,9258,SECTOR LA FERIA DEL CUINCHE,6309,SECT.,SECTOR,6
28719,2540,9259,SECTOR CONCHA ACUSTICA,3001,SECT.,SECTOR,6
15906,3110,9260,ALDEA AGUADITAS,5028,ALD,ALDEA,23
11561,2387,9261,URBANIZACION PROVIMAR,4123,URB.,URBANIZACION,4
25631,2308,9262,BARRIO MIGUEL ACHEGUBAIRA II,2001,BARR.,BARRIO,5
1899,1392,9263,SECTOR REVOLUCIONARIO CON MIRANDA,3201,SECT.,SECTOR,6
12647,2440,9264,SECTOR PLAYA NORTE,2061,SECT.,SECTOR,6
19230,2146,9265,SECTOR COCHABAMBA,5216,SECT.,SECTOR,6
17480,2651,9266,SECTOR INAVI,6201,SECT.,SECTOR,6
825,803,9267,SECTOR AERODROMO LA CARLOTA,1020,SECT.,SECTOR,6
8597,8293,9268,BARRIO BOLIVAR,7101,BARR.,BARRIO,5
22913,2728,9269,SECTOR BRAMADEROS,null,SECT.,SECTOR,6
10722,2512,9270,BARRIO PARAISO,2350,BARR.,BARRIO,5
4253,769,9271,URBANIZACION LAGOMAR,1231,URB.,URBANIZACION,4
27939,3041,9272,URBANIZACION SAN RAFAEL,3101,URB.,URBANIZACION,4
18398,2822,9273,BARRIO PABLO VALERA,3352,BARR.,BARRIO,5
13117,2467,9274,CASERIO EL SOLITARIO,4141,CAS.,CASERIO,14
18643,2831,9275,URBANIZACION VALLE ARRIBA ETAPA IV,3301,URB.,URBANIZACION,4
24481,2278,9276,BARRIO EL YMCA,2051,BARR.,BARRIO,5
4245,769,9277,SECTOR TOCUYITO,1231,SECT.,SECTOR,6
27697,3033,9278,SECTOR LOMA DE LOS MATOS,3147,SECT.,SECTOR,6
15992,3116,9279,ALDEA PALMECHAL,5001,ALD,ALDEA,23
30059,2579,9280,CASERIO MONTANAS VERDES,3050,CAS.,CASERIO,14
7919,2361,9281,BARRIO ANDRES ELOY BLANCO,6401,BARR.,BARRIO,5
8908,2329,9282,SECTOR EL MOGOTE,2214,SECT.,SECTOR,6
25173,2296,9283,URBANIZACION LAS CORINAS LAS TERRAZAS,2050,URB.,URBANIZACION,4
25704,2308,9284,URBANIZACION NAILETH SECTOR 4,2001,URB.,URBANIZACION,4
11681,2392,9285,SECTOR LLANO II,4132,SECT.,SECTOR,6
15339,3081,9286,ALDEA VEGA DE LA PIPA,5029,ALD,ALDEA,23
29939,2573,9287,SECTOR BANCO OBRERO,3015,SECT.,SECTOR,6
7337,2259,9288,CASERIO EL TRONCON,8001,CAS.,CASERIO,14
14215,2059,9289,SECTOR LA CARPA,6001,SECT.,SECTOR,6
13503,2007,9290,BARRIO COLINAS DE MARAVEN,6052,BARR.,BARRIO,5
6316,2132,9291,SECTOR MONTE OSCURO,2301,SECT.,SECTOR,6
12043,2415,9292,SECTOR EL MIRADOR,4152,SECT.,SECTOR,6
34354,3261,9293,SECTOR LAS CABRIAS,4020,SECT.,SECTOR,6
14936,3059,9294,CASERIO SILGARA,5017,CAS.,CASERIO,14
19867,2176,9295,SECTOR CANO HONDO,5210,SECT.,SECTOR,6
22391,2686,9296,SECTOR SANTA CRUZ,null,SECT.,SECTOR,6
29060,2544,9297,CASERIO GUAYAMURE-EL CAIMITO,3009,CAS.,CASERIO,14
12479,2435,9298,SECTOR SAN AGUSTIN,4101,SECT.,SECTOR,6
25250,2298,9299,SECTOR SANTA RITA,2050,SECT.,SECTOR,6
8573,2086,9300,SECTOR EL CEMENTERIO,7004,SECT.,SECTOR,6
11133,2368,9301,CASERIO SANTA ANA,4106,CAS.,CASERIO,14
32326,3191,9302,SECTOR LA LINEA,4032,SECT.,SECTOR,6
10369,2495,9303,CASERIO PASO DEL MEDIO,2301,CAS.,CASERIO,14
15405,3082,9304,CASERIO PATA DE GALLINA,5030,CAS.,CASERIO,14
26313,2941,9305,SECTOR LAGUNETA,3118,SECT.,SECTOR,6
28846,2542,9306,SECTOR RANCHO LINDO,3001,SECT.,SECTOR,6
3724,3144,9307,SECTOR PILCO MAYO,3203,SECT.,SECTOR,6
30383,2593,9308,CASERIO COCUYAL,3031,CAS.,CASERIO,14
34230,3256,9309,SECTOR NUEVA CHINA,4004,SECT.,SECTOR,6
7646,7083,9310,SECTOR VILLA VERDE,8052,SECT.,SECTOR,6
12218,2425,9311,SECTOR AMBULATORIO,4148,SECT.,SECTOR,6
17479,2651,9312,SECTOR CANO ARAGUA,6201,SECT.,SECTOR,6
13911,2039,9313,SECTOR EL PALOTE,6001,SECT.,SECTOR,6
27122,3001,9314,URBANIZACION GRAN MARISCAL DE AYACUCHO,3151,URB.,URBANIZACION,4
4386,828,9315,URBANIZACION CHARALLAVE COUNTRY CLUB,1210,URB.,URBANIZACION,4
30527,2595,9316,CASERIO LA INDEPENDENCIA,3031,CAS.,CASERIO,14
26233,2938,9317,SECTOR EL RINCON III,3103,SECT.,SECTOR,6
396,395,9318,URBANIZACION LA LLANADA,1165,URB.,URBANIZACION,4
3357,1388,9319,CASERIO KM 49,3210,CAS.,CASERIO,14
10394,2498,9320,CASERIO LOS COLORADOS,2321,CAS.,CASERIO,14
28593,2538,9321,CASERIO DURIGUA,3009,CAS.,CASERIO,14
